0.12	0.016321712	0.010697175
0.63	0.013373498	0.006044913
1.04	0.003579995	0.002914878
1.49	0.014608617	0.005845999
1.97	0.09842932	0.024165003
2.39	0.07377194	0.006059262
2.96	0.012241927	0.001579785
3.29	0.010165116	0.002099381
3.84	0.049448965	0.004473186
4.23	0.00193291	0.001593897
4.72	0.011138828	0.001677311
5.54	0.017997864	0.002498811
6	0.020752224	0.00186821
6.43	0.0831807	0.004021522
6.89	0.168506539	0.010352833
7.34	0.158738358	0.008063139
7.85	0.187277434	0.007011111
8.31	1.001202763	0.061707162
8.7	0.47810763	0.02210347
9.13	0.825535562	0.032445286
9.64	0.797068143	0.035333822
10.04	0.956501524	0.046181267
10.49	0.980601473	0.066440748
10.91	0.967555664	0.049300699
11.4	1.037156795	0.049734104
11.84	1.018507554	0.052653293
12.29	1.014752647	0.053500226
12.75	1.083029315	0.056704199
13.3	0.851410829	0.059996953
14.14	1.032700858	0.065250142
14.56	0.948507514	0.045484379
15.44	1.046936617	0.03693476
15.9	0.964032248	0.037852188
16.34	1.007822763	0.03410134
