0.18	0.003682967	0.001232347
0.71	0.000418098	8.41294E-05
1.16	0.003498542	0.000183566
1.61	0.007176772	0.000300077
2.06	0.029545098	0.001106105
2.51	0.069440941	0.002249307
2.95	0.114524598	0.003549749
3.41	0.332002811	0.010243618
3.86	0.522386322	0.017733646
4.3	0.543985443	0.016886355
4.76	0.862550163	0.02662524
6.11	0.923311969	0.030488792
6.56	0.886105172	0.034983023
7.01	1.096816964	0.041014932
7.47	1.114020368	0.035818615
7.91	1.024601008	0.04334671
8.36	0.960409088	0.048924668
8.82	1.01967633	0.031457606
9.27	0.970328308	0.03000143
9.71	1.012470765	0.031120866
10.16	0.982382885	0.032934548
10.6	1.015141712	0.032377135
