0.32	0.000663547	0.000379556
0.99	0.006255195	0.000325667
1.45	0.016274627	0.000603458
1.89	0.028779957	0.001002909
2.34	0.056624569	0.001844985
2.78	0.098333656	0.003357781
3.25	0.198264852	0.006390703
3.69	0.28338707	0.008926794
4.13	0.437323016	0.013885952
4.6	0.483820662	0.015231965
5.04	0.624956841	0.019752471
5.49	0.641667787	0.020000514
5.93	0.802592995	0.025155987
6.4	0.838663875	0.026700081
6.84	0.893154201	0.029116221
7.29	0.962314887	0.030741627
7.74	0.98167153	0.033352599
8.19	0.967762295	0.032362057
8.65	0.986829882	0.03424857
9.09	1.006258958	0.034302876
9.54	0.979053039	0.034240309
9.99	1.045271489	0.039425751
10.44	1.027482632	0.03686648
10.89	1.043355287	0.036473362
0.22	0.004318897	0.001353012
0.79	0.002690955	0.000654025
1.24	0.010943228	0.00079166
1.69	0.019934452	0.001149716
2.14	0.134993853	0.005553911
2.59	0.276787631	0.011545717
3.04	0.179360555	0.006825408
3.49	0.210356903	0.011957288
3.94	0.348318357	0.014672817
6.19	1.047462206	0.059035506
7	1.012965781	0.041124993
7.44	1.020421327	0.051656515
7.89	1.002598356	0.0348316
8.34	0.961548587	0.035283347
8.79	1.082642625	0.042122849
9.24	0.960648097	0.037824445
9.69	1.00346085	0.048150598
10.14	0.917780356	0.041974144
10.59	1.18182127	0.043365202
11.04	0.936289426	0.055358399
0.15	0.002310997	0.001308567
0.66	0.003771458	0.000215564
1.12	0.011586876	0.0005646
2.04	0.054188003	0.002102931
2.46	0.094679704	0.003319764
3.11	0.141666786	0.005492446
3.56	0.276122998	0.009695728
4.01	0.333025013	0.011656282
4.45	0.444109392	0.015265498
4.92	0.510838844	0.019841926
5.36	0.641694535	0.022195172
5.81	0.867973303	0.030131973
6.26	0.79352309	0.030030685
6.72	0.888696541	0.036390995
7.22	1.026991658	0.034872922
7.86	1.163110033	0.052337013
8.3	1.025761918	0.03544562
8.76	1.133302168	0.040815406
9.22	1.155162272	0.041512475
9.66	0.887806062	0.043763423
10.1	0.945674403	0.035318805
10.59	1.063658692	0.037384445
11.01	0.94769857	0.062990136
