0.26	0.002702698	0.002447966
0.92	0.00422431	0.000899348
1.32	0.013656094	0.001147458
1.76	0.002350682	0.000786478
2.22	0.014700941	0.000571282
2.67	0.024604856	0.001077923
3.13	0.070959964	0.002327745
3.57	0.12744662	0.004580753
4.02	0.770707868	0.028598239
4.47	0.376735925	0.012391577
4.92	0.962665531	0.041638271
5.37	0.636674706	0.021441632
5.82	0.959459713	0.038945717
6.27	1.063031301	0.062692358
6.72	1.069322466	0.08405506
7.62	1.060734394	0.033491416
8.07	1.185199149	0.037335957
8.52	1.086619897	0.116798648
8.97	1.006861691	0.049945337
9.42	0.926801721	0.075971549
10.32	0.938470211	0.068848512
10.77	1.079188971	0.0683666
11.67	1.00854476	0.090577016
12.12	1.046994337	0.045667775
