0.39	0.043026773	0.004937784
1.58	0.00061586	0.000308349
2.05	0.000310596	0.000103778
2.49	0.002734978	0.001744154
2.93	0.001092811	0.001590575
3.39	0.004456705	0.001234855
3.83	0.061296885	0.002775035
4.3	0.00940825	0.00124854
4.74	0.046584118	0.002263447
5.18	0.035366069	0.002207019
5.64	0.166775906	0.007591886
6.08	0.171195594	0.007812434
6.53	0.489949327	0.019978379
6.98	0.315222767	0.012785035
7.43	0.880011034	0.051406843
7.88	0.673556201	0.026460237
8.33	0.922266228	0.035066008
8.78	0.814352949	0.03205804
9.23	0.895930522	0.040675683
9.68	0.918318376	0.038558355
10.13	0.920740022	0.0351146
10.58	0.970938884	0.037469423
11.03	0.979768142	0.040354908
11.48	1.032436426	0.042604726
11.93	0.916433153	0.056742167
12.38	0.999318625	0.037761943
12.83	0.990843982	0.042070324
13.28	1.060967813	0.044188457
