0.73	0.001014086	0.000406532
1.18	0.000600196	0.000300485
1.63	0	0
2.08	0.001450673	0.000623175
2.53	0.00128082	0.000297425
2.98	0.003905332	0.000788969
3.44	0.00207763	0.000833384
3.89	0.006175864	0.000959949
4.33	0.010825668	0.001478625
4.78	0.012997437	0.00065794
5.24	0.019433271	0.000817739
5.68	0.029070859	0.002163591
6.13	0.0439883	0.001574201
6.58	0.105384392	0.007429057
7.03	0.1906487	0.009509538
7.48	0.150470313	0.006625353
7.93	0.526291585	0.020512405
8.38	0.50316283	0.019756179
8.83	0.47657717	0.021087166
9.28	0.477809519	0.02414147
9.73	0.63341832	0.029972568
10.18	0.61792809	0.02465546
10.63	1.031214166	0.058500293
11.08	0.86645052	0.058328294
11.53	0.909034642	0.046900041
11.98	1.212650959	0.060455608
12.43	0.981359414	0.060332284
12.88	0.938251996	0.039200537
13.33	1.055726684	0.056524696
13.78	0.9893055	0.042774873
14.23	1.038063761	0.044002276
14.68	1.025057039	0.042576281
15.58	1.007224082	0.039474194
16.03	1.029534696	0.041392702
16.48	0.900120422	0.06587005
