0.25	0.002745027	0.006492243
0.87	0.007187946	0.001967778
1.3	0.017893468	0.005310834
1.75	0.008922777	0.001784711
2.2	0.002199188	0.002201416
2.65	0.019418249	0.002907647
3.1	0.090220168	0.005834465
3.55	0.182354713	0.007055313
4	0.19812991	0.007575654
4.45	0.308476145	0.013070697
4.9	0.38559652	0.013984442
5.35	0.493598084	0.015476761
6.74	0.641484996	0.025431583
7.18	0.59461051	0.035690195
7.63	0.927552979	0.069939486
8.05	0.861759571	0.038990137
8.5	0.988772787	0.041831943
8.96	1.038701051	0.043422768
9.4	1.003206401	0.035623307
9.85	1.050092685	0.036274253
10.3	1.00647719	0.039313035
10.75	0.901522672	0.042595409
